0.116955413451423,0.608712109431597,0.0148425951107363,0.997604583699143,0.916905436372843,0.0262798396846237,0.273386886323787,0.63193847940939,0.349879162069147,0.0846861068672438
0.0282213283760052,0.709054154045995,0.271007578406093,0.70983907365804,0.941863628381646,0.763689793063332,0.18815124039731,0.399850241759613,0.142370101618064,0.316103459171924
0.300636985981704,0.668642592600727,0.695993745742219,0.997570706537013,0.796499509293993,0.381200245859342,0.0376738045877151,0.198031419680408,0.574127239975121,0.744482593032135
0.879812160130364,0.240757992306417,0.196221064841416,0.518497987562999,0.338040349538928,0.354582919285983,0.451923067568179,0.939219709361883,0.565923918237283,0.130624759518786
0.223958469783311,0.169171815245646,0.829419572111111,0.538526620688771,0.501209757018663,0.11867118253449,0.527993713264698,0.208729594764776,0.83612944797958,0.782922142808575
0.442897656389561,0.0238997644108285,0.152832698449057,0.381722838834988,0.533800876254357,0.890011379381431,0.615920857408294,0.77955282042673,0.59601749300576,0.605914560873908
0.962283933800153,0.834695709961127,0.514176298765332,0.877863342556419,0.479763459980771,0.492949601239924,0.388809443475257,0.748556311732351,0.776842196888058,0.756066265057839
0.352054448226811,0.357471447253525,0.854147566654575,0.978147212209368,0.252652648747127,0.750893082491858,0.625484651798923,0.928520018637527,0.467953697184537,0.459740485994326
0.735836556308894,0.770577519379713,0.0102620757137025,0.0247915279458014,0.555681962308178,0.759216069907424,0.739517852751184,0.773516682091967,0.486267727771541,0.339410552741206
0.19035108803822,0.853244556685062,0.415919741470972,0.621371623437472,0.145217745804426,0.754523682121288,0.961762084376588,0.79444972321492,0.95140669896092,0.2913488357946
